applicant_id,age,years_employed,num_dependents,education_level,marital_status,annual_income,monthly_income,other_income,total_debt,monthly_debt_payment,num_open_loans,loan_amount,loan_purpose,credit_limit,credit_used,num_credit_lines,credit_age_years,num_late_payments,num_missed_payments,num_credit_inquiries,num_bankruptcies,num_collections,debt_to_income,monthly_payment_ratio,loan_to_income,debt_per_loan,credit_utilization,available_credit,credit_per_line,payment_history_score,missed_to_late_ratio,total_derogatory,total_income,income_per_dependent,income_stability,financial_maturity,employment_ratio,credit_age_income,net_worth_proxy,debt_coverage_ratio,creditworthy,credit_score,risk_tier
APL03565,45,5.1,1,High School,Married,38585.76,3215.48,216.84,3260.34,53.21,7,12609.66,Business,9877.11,3074.3,9,9.7,1,0,1,0,0,0.084496,0.016548,0.326796,407.54,0.311255,6802.81,341.59,0.5,0.0,1.5,41187.84,20593.92,53.8594,405,0.175862,102.4384,35325.42,60.43,1,729,Good
APL03566,29,0.2,2,Bachelor,Single,85947.48,7162.29,563.1,46965.01,627.93,4,2503.88,Education,11563.63,4952.56,10,17.5,1,1,0,0,1,0.546438,0.087672,0.029133,9393.0,0.428288,6611.07,495.26,0.25,0.5,4.5,92704.68,30901.56,2.2723,290,0.015385,198.8263,38982.47,11.4062,1,710,Good
APL03567,60,0.4,4,Bachelor,Married,46347.51,3862.29,196.21,29048.91,637.64,4,23130.92,Car,18560.42,3843.22,14,3.0,1,1,1,0,1,0.626763,0.165094,0.499076,5809.78,0.207065,14717.2,274.52,0.25,0.5,5.0,48702.03,9740.41,4.2976,840,0.009091,32.2318,17298.6,6.0572,0,665,Fair
APL03568,24,14.0,0,Master,Single,50959.08,4246.59,289.66,6141.74,143.77,7,24912.29,Car,13959.68,5221.46,1,12.4,2,1,1,0,0,0.120523,0.033855,0.488869,767.72,0.374039,8738.22,5221.45,0.2,0.333333,4.5,54435.0,54435.0,151.7432,24,1.75,134.4011,44817.34,29.5374,1,716,Good
APL03569,56,1.1,4,Master,Married,39562.78,3296.9,317.66,18000.38,385.14,6,22998.05,Home,13237.93,3910.04,13,17.9,1,3,0,0,0,0.454983,0.116819,0.581305,2571.48,0.295366,9327.89,300.77,0.125,1.5,7.0,43374.7,8674.94,11.6442,728,0.0275,189.4835,21562.4,8.5603,0,673,Fair
APL03570,54,18.1,4,Master,Single,58840.68,4903.39,156.77,24815.9,357.07,1,28142.06,Personal,27286.17,7961.69,14,2.4,2,1,1,0,0,0.421747,0.072821,0.478276,12407.95,0.291785,19324.48,568.69,0.2,0.333333,4.5,60721.92,12144.38,198.7852,756,0.476316,26.3583,34024.78,13.7323,0,685,Fair
APL03571,32,7.1,0,High School,Single,83685.84,6973.82,181.81,16198.57,235.77,1,33616.91,Medical,15434.65,3603.36,14,12.1,2,0,1,0,0,0.193564,0.033808,0.401704,8099.28,0.233459,11831.29,257.38,0.333333,0.0,2.5,85867.56,85867.56,80.4773,448,0.44375,137.1515,67487.27,29.5789,1,739,Good
APL03572,46,1.5,0,Master,Married,59821.29,4985.11,49.78,12885.12,161.92,1,12973.85,Home,24093.17,3870.21,4,20.6,2,2,2,1,0,0.215394,0.032481,0.216877,6442.56,0.160635,20222.96,967.55,0.142857,0.666667,10.0,60418.65,60418.65,16.4987,184,0.05,226.5822,46936.17,30.7875,0,677,Fair
APL03573,38,22.1,0,Bachelor,Divorced,77375.31,6447.94,679.07,3305.18,83.87,6,57586.65,Home,21471.08,8419.41,1,8.6,3,1,2,0,0,0.042716,0.013007,0.744251,472.17,0.392128,13051.67,8419.4,0.166667,0.25,6.0,85524.15,85524.15,248.7672,38,1.004545,96.8053,74070.13,76.8802,1,713,Good
APL03574,19,3.1,1,High School,Single,40790.1,3399.18,274.58,3918.62,156.4,4,21022.5,Car,12712.49,2486.94,10,22.8,2,2,1,0,1,0.096068,0.046011,0.515382,783.72,0.19563,10225.55,248.69,0.142857,0.666667,8.0,44085.06,22042.53,32.9103,190,1.033333,242.0498,36871.48,21.7339,0,686,Fair
APL03575,72,0.4,0,High School,Married,53620.12,4468.34,1631.24,16772.45,322.67,5,29758.41,Education,22409.92,11704.54,14,14.6,2,0,2,0,1,0.312801,0.072212,0.554986,2795.41,0.522293,10705.38,836.04,0.333333,0.0,4.5,73195.0,73195.0,4.3559,1008,0.007143,158.9896,36847.67,13.848,1,706,Good
APL03576,27,0.2,2,High School,Married,63674.03,5306.17,1085.47,11472.4,294.44,6,20702.5,Home,8303.06,835.28,3,4.4,2,1,0,1,1,0.180174,0.05549,0.325133,1638.91,0.100599,7467.78,278.43,0.2,0.333333,8.5,76699.67,25566.56,2.2123,81,0.018182,48.6708,52201.63,18.0212,0,683,Fair
APL03577,72,3.1,2,Master,Married,25405.05,2117.09,84.19,28648.98,552.23,7,23964.31,Medical,10517.97,197.69,1,17.8,0,1,2,0,0,1.127688,0.260844,0.943289,3581.12,0.018795,10320.28,197.69,0.333333,1.0,3.0,26415.33,8805.11,31.4425,72,0.055357,180.5408,-3243.93,3.8337,0,675,Fair
APL03578,43,2.0,1,High School,Single,23791.1,1982.59,489.04,37295.79,1319.35,3,12876.78,Business,2479.84,580.35,14,14.1,2,0,0,0,0,1.567636,0.665468,0.541244,9323.95,0.234027,1899.49,41.45,0.333333,0.0,2.0,29659.58,14829.79,20.1542,602,0.074074,142.0872,-13504.69,1.5027,0,659,Fair
APL03579,58,2.3,1,Bachelor,Married,28350.77,2362.56,9.01,12184.0,138.86,2,21709.77,Home,17607.19,2102.34,14,14.8,0,0,2,0,1,0.429759,0.058775,0.765756,4061.33,0.119402,15504.85,150.17,1.0,0.0,2.5,28458.89,14229.44,23.5806,812,0.054762,151.7362,16166.77,17.014,0,701,Good
APL03580,60,5.3,1,Master,Single,56605.02,4717.08,463.01,11751.79,270.56,1,11424.91,Car,7299.1,1020.5,8,22.6,0,0,1,0,0,0.20761,0.057358,0.201836,5875.9,0.139812,6278.6,127.56,1.0,0.0,0.5,62161.14,31080.57,58.0025,480,0.120455,247.3315,44853.23,17.4345,1,755,Excellent
APL03581,73,2.7,1,Bachelor,Married,84830.13,7069.18,178.51,10120.55,248.1,6,58275.48,Business,17228.25,3764.4,2,15.0,0,0,0,0,0,0.119304,0.035096,0.686967,1445.79,0.218502,13463.85,1882.2,1.0,0.0,0.0,86972.25,43486.12,30.6407,146,0.047368,170.2263,74709.58,28.4933,1,758,Excellent
APL03582,58,7.9,0,Bachelor,Divorced,44975.43,3747.95,9.91,6592.31,263.66,3,28150.88,Personal,16169.21,3513.54,11,14.6,0,0,1,2,0,0.146576,0.070348,0.625917,1648.08,0.217298,12655.67,319.41,1.0,0.0,6.5,45094.35,45094.35,84.6398,638,0.188095,156.4229,38383.12,14.2151,0,672,Fair
APL03583,19,16.0,1,Master,Divorced,130041.79,10836.82,426.0,8715.56,97.02,1,48388.77,Car,26732.4,19376.44,3,11.8,1,0,0,0,0,0.067021,0.008953,0.372102,4357.78,0.72483,7355.96,6458.81,0.5,0.0,1.0,135153.79,67576.89,188.4099,57,5.333333,138.9523,121326.23,111.6968,1,746,Good
APL03584,63,1.2,3,PhD,Married,17933.83,1494.49,10.01,13868.35,431.85,4,4233.74,Car,29880.57,8269.99,7,19.1,3,0,1,0,0,0.773307,0.288961,0.236076,2773.67,0.276768,21610.58,1181.43,0.25,0.0,3.5,18053.95,4513.49,11.7534,441,0.025532,187.0749,4065.48,3.4607,0,679,Fair
APL03585,60,0.1,0,High School,Single,43765.92,3647.16,420.34,69988.96,2582.45,4,41446.73,Business,9170.15,3905.39,7,1.8,1,0,1,0,0,1.599166,0.708071,0.947009,13997.79,0.425881,5264.76,557.91,0.5,0.0,1.5,48810.0,48810.0,1.0687,420,0.002273,19.2359,-26223.04,1.4123,0,653,Fair
APL03586,42,6.9,0,Bachelor,Married,124320.91,10360.08,737.42,1523.28,55.83,1,9317.78,Car,15061.88,6994.8,1,5.3,1,0,2,0,0,0.012253,0.005389,0.074949,761.64,0.464404,8067.08,6994.79,0.5,0.0,2.0,133169.95,133169.95,80.9413,42,0.265385,62.1723,122797.63,185.5647,1,764,Excellent
APL03587,48,7.5,3,High School,Single,71661.1,5971.76,82.63,18372.29,216.38,4,23488.86,Medical,25408.08,6301.57,3,6.6,2,0,2,0,0,0.256377,0.036234,0.327777,3674.46,0.248014,19106.51,2100.52,0.333333,0.0,3.0,72652.66,18163.16,83.8479,144,0.234375,73.7861,53288.81,27.5985,1,724,Good
APL03588,60,10.3,1,High School,Married,36543.46,3045.29,221.83,5270.21,104.54,6,8111.33,Business,12055.51,7577.39,7,15.9,1,1,0,0,0,0.144218,0.034328,0.221964,752.89,0.628542,4478.12,1082.48,0.25,0.5,3.0,39205.42,19602.71,108.2147,420,0.234091,167.0499,31273.25,29.1304,1,703,Good
APL03589,60,2.7,2,High School,Single,47721.51,3976.79,778.85,5464.42,218.47,5,24527.58,Personal,12660.34,6143.81,4,6.4,2,1,1,2,0,0.114506,0.054936,0.513973,910.74,0.48528,6516.53,1535.95,0.2,0.333333,10.5,57067.71,19022.57,29.0875,240,0.061364,68.9482,42257.09,18.2029,0,627,Poor
APL03590,35,20.2,0,Bachelor,Married,78116.54,6509.71,587.27,24611.59,730.76,2,8437.69,Home,14849.66,2725.02,8,22.4,0,0,2,1,0,0.315062,0.112257,0.108014,8203.86,0.183507,12124.64,340.63,1.0,0.0,4.0,85163.78,85163.78,227.5726,280,1.063158,252.3577,53504.95,8.9081,1,728,Good
APL03591,45,1.6,0,Bachelor,Married,32732.25,2727.69,1123.81,5679.88,104.43,1,6788.64,Personal,14380.61,6356.05,4,1.3,1,1,0,0,0,0.173525,0.038285,0.207399,2839.94,0.441988,8024.56,1589.01,0.25,0.5,3.0,46217.97,46217.97,16.6338,180,0.055172,13.515,27052.37,26.1198,0,700,Good
APL03592,18,0.6,0,High School,Single,133208.77,11100.73,784.77,20511.46,240.82,2,16304.85,Car,4732.42,133.31,13,18.9,4,0,1,0,0,0.15398,0.021694,0.122401,6837.15,0.02817,4599.11,10.25,0.2,0.0,4.5,142626.01,142626.01,7.0798,234,0.3,223.014,112697.31,46.0955,1,761,Excellent
APL03593,52,3.7,0,Master,Single,20487.46,1707.29,205.9,23354.62,475.97,3,33273.9,Personal,24708.0,1543.73,9,2.0,0,1,0,0,0,1.139947,0.278787,1.624111,5838.66,0.062479,23164.27,171.53,0.333333,1.0,2.0,22958.26,22958.26,36.7322,468,0.102778,19.8552,-2867.16,3.587,0,670,Fair
APL03594,24,9.7,1,Master,Single,43863.73,3655.31,199.61,200000.0,4832.24,4,22841.32,Home,8019.95,4185.65,3,15.2,4,0,0,0,0,4.559576,1.321978,0.520734,40000.0,0.521905,3834.3,1395.22,0.2,0.0,4.0,46259.05,23129.52,103.682,72,1.2125,162.4708,-156136.27,0.7564,0,529,Very Poor
APL03595,63,0.8,0,High School,Divorced,33380.35,2781.7,1181.95,9624.88,256.21,2,36738.27,Education,9616.32,5359.03,6,15.8,1,1,1,0,1,0.28834,0.092106,1.100596,3208.29,0.557285,4257.29,893.17,0.25,0.5,5.0,47563.75,47563.75,8.3326,378,0.017021,164.5689,23755.47,10.8571,0,676,Fair
APL03596,40,1.1,1,High School,Married,47769.18,3980.76,47.72,3895.11,81.37,5,12777.94,Home,6748.37,4265.17,4,17.9,1,0,1,0,0,0.08154,0.020441,0.267493,649.19,0.63203,2483.2,1066.29,0.5,0.0,1.5,48341.82,24170.91,11.8516,160,0.045833,192.8574,43874.07,48.9217,1,722,Good
APL03597,44,6.6,0,Bachelor,Single,115806.4,9650.53,365.83,23359.81,460.32,0,14878.4,Home,13409.54,1167.11,7,9.9,0,0,2,0,1,0.201714,0.047699,0.128476,23359.81,0.087036,12242.43,166.73,1.0,0.0,2.5,120196.36,120196.36,76.9539,308,0.235714,115.4309,92446.59,20.9648,1,752,Excellent
APL03598,58,12.7,0,Bachelor,Divorced,73517.18,6126.43,15.35,20827.02,719.58,3,150000.0,Home,6227.88,3521.72,10,9.4,2,1,2,0,1,0.283295,0.117455,2.040339,5206.76,0.565477,2706.16,352.17,0.2,0.333333,6.5,73701.38,73701.38,142.3072,580,0.302381,105.3297,52690.16,8.5139,0,675,Fair
APL03599,18,11.3,0,None,Divorced,90610.33,7550.86,104.12,9655.97,261.97,6,55592.3,Car,23881.45,12087.99,8,3.7,0,1,1,0,1,0.106566,0.034694,0.613532,1379.42,0.506167,11793.46,1511.0,0.333333,1.0,4.0,91859.77,91859.77,128.982,144,5.65,42.233,80954.36,28.8234,1,714,Good
APL03600,28,2.8,4,Bachelor,Single,84536.83,7044.74,774.71,26118.94,1000.73,4,3513.5,Home,8164.73,3543.41,9,18.1,1,1,1,0,0,0.308965,0.142054,0.041562,5223.79,0.43399,4621.32,393.71,0.25,0.5,3.5,93833.35,18766.67,31.7659,252,0.233333,205.3437,58417.89,7.0396,1,721,Good
APL03601,27,6.7,0,Bachelor,Married,27038.0,2253.17,270.32,9494.91,366.26,7,8605.25,Medical,6181.01,941.37,7,21.8,1,1,1,0,0,0.351169,0.162553,0.318265,1186.86,0.1523,5239.64,134.48,0.25,0.5,3.5,30281.84,30281.84,68.3737,189,0.609091,222.4698,17543.09,6.1518,1,724,Good
APL03602,28,9.0,0,Bachelor,Married,95788.69,7982.39,29.36,64977.77,1119.45,4,17548.81,Home,16790.0,5713.65,11,20.2,2,0,2,0,2,0.678345,0.14024,0.183203,12995.55,0.340301,11076.35,519.42,0.333333,0.0,6.0,96141.01,96141.01,103.2292,308,0.75,231.6922,30810.92,7.1306,0,696,Fair
APL03603,52,12.1,3,Bachelor,Married,36759.31,3063.28,1315.18,16811.8,273.19,4,57178.16,Car,11676.2,5777.09,14,21.8,1,0,1,0,2,0.457348,0.089182,1.555474,3362.36,0.494775,5899.11,412.65,0.5,0.0,4.5,52541.47,13135.37,127.1973,728,0.336111,229.1654,19947.51,11.213,0,687,Fair
APL03604,36,23.2,4,High School,Married,50097.23,4174.77,429.47,26793.0,758.86,1,8382.8,Education,20231.95,5683.99,3,2.2,0,0,2,0,0,0.53482,0.181773,0.167331,13396.5,0.280941,14547.96,1894.66,1.0,0.0,1.0,55250.87,11050.17,251.0644,108,1.16,23.8078,23304.23,5.5014,1,705,Good
APL03605,60,3.2,2,Bachelor,Married,27337.88,2278.16,474.19,10464.46,324.62,5,4013.2,Business,500.0,359.65,11,4.2,1,2,0,0,0,0.382782,0.142492,0.1468,1744.08,0.7193,140.35,32.7,0.166667,1.0,5.0,33028.16,11009.39,32.6914,660,0.072727,42.9075,16873.42,7.0179,0,667,Fair
APL03606,31,0.1,0,High School,Single,102786.07,8565.51,519.54,2709.35,78.52,5,14594.37,Education,17254.14,8133.15,9,2.5,3,0,1,0,0,0.026359,0.009167,0.141988,451.56,0.471374,9120.99,903.68,0.25,0.0,3.5,109020.55,109020.55,1.154,279,0.006667,28.851,100076.72,109.087,1,725,Good
APL03607,63,6.6,0,Bachelor,Divorced,53722.08,4476.84,92.68,5217.17,136.81,7,30374.68,Home,28234.63,2555.47,12,22.9,0,1,2,0,0,0.097114,0.03056,0.565404,652.15,0.090508,25679.16,212.96,0.333333,1.0,3.0,54834.24,54834.24,71.8845,756,0.140426,249.4176,48504.91,32.723,1,738,Good
APL03608,63,14.7,0,Bachelor,Single,45351.21,3779.27,1199.74,8370.89,150.29,2,28559.68,Education,9216.87,3584.9,2,15.4,4,1,2,1,0,0.184579,0.039767,0.629745,2790.3,0.38895,5631.97,1792.45,0.142857,0.2,10.0,59748.09,59748.09,157.6165,126,0.312766,165.1221,36980.32,25.1465,0,662,Fair
APL03609,70,0.2,0,Master,Married,48167.52,4013.96,614.64,16227.21,232.23,7,65879.34,Business,18435.29,7016.6,7,1.6,0,3,1,0,0,0.336891,0.057856,1.367713,2028.4,0.380607,11418.69,1002.37,0.142857,3.0,6.5,55543.2,55543.2,2.1565,490,0.003704,17.2519,31940.31,17.2844,0,678,Fair
APL03610,59,5.7,2,Bachelor,Single,110111.7,9175.98,806.65,15201.9,365.09,4,10983.65,Business,15040.85,2051.59,13,15.0,1,1,2,0,1,0.138059,0.039788,0.09975,3040.38,0.136401,12989.26,157.81,0.25,0.5,5.5,119791.5,39930.5,66.1728,767,0.132558,174.1389,94909.8,25.1335,1,728,Good
APL03611,45,4.4,3,High School,Married,58157.79,4846.48,302.88,6915.58,238.44,0,26941.08,Medical,18314.81,4521.71,1,20.3,1,0,2,0,0,0.118911,0.049199,0.463241,6915.58,0.246888,13793.1,4521.71,0.5,0.0,2.0,61792.35,15448.09,48.2721,45,0.151724,222.7099,51242.21,20.3258,1,730,Good
APL03612,54,3.8,2,High School,Single,20277.29,1689.77,2107.36,3747.11,115.75,7,9089.2,Education,8672.26,2422.43,6,8.7,2,0,2,1,0,0.184793,0.0685,0.448245,468.39,0.279331,6249.83,403.74,0.333333,0.0,6.0,45565.61,15188.54,37.6858,324,0.1,86.2806,16530.18,14.5984,0,679,Fair
APL03613,36,2.2,1,High School,Married,43705.72,3642.14,251.97,26611.13,671.58,4,48504.17,Education,9060.98,3989.49,4,22.5,1,0,1,0,0,0.608871,0.184392,1.10979,5322.23,0.440293,5071.49,997.37,0.5,0.0,1.5,46729.36,23364.68,23.5076,144,0.11,240.4183,17094.59,5.4232,0,703,Good
APL03614,50,11.2,0,High School,Single,41621.56,3468.46,30.33,8536.23,298.77,3,51238.06,Home,8403.53,1267.32,5,12.2,2,1,2,0,1,0.205092,0.086139,1.231046,2134.06,0.150808,7136.21,253.46,0.2,0.333333,6.5,41985.52,41985.52,119.1277,250,0.329412,129.7641,33085.33,11.6091,0,690,Fair
APL03615,23,1.2,4,High School,Married,32793.53,2732.79,102.18,6619.66,78.28,0,8463.17,Education,19837.63,5130.61,7,22.8,2,1,2,0,0,0.201859,0.028645,0.258074,6619.66,0.25863,14707.02,732.94,0.2,0.333333,5.0,34019.69,6803.94,12.4776,161,0.171429,237.0748,26173.87,34.9104,1,705,Good
APL03616,33,9.8,3,None,Married,95219.23,7934.94,298.46,4513.24,136.93,3,3362.18,Personal,15908.89,5845.53,3,13.2,1,1,0,0,0,0.047398,0.017257,0.03531,1128.31,0.367438,10063.36,1948.51,0.25,0.5,3.0,98800.75,24700.19,112.3467,99,0.576471,151.3241,90705.99,57.9489,1,747,Good
APL03617,60,2.5,2,High School,Single,60545.85,5045.49,385.48,26747.46,995.46,6,12744.98,Car,21675.62,11172.04,2,15.9,2,1,4,0,0,0.441772,0.197297,0.210501,3821.07,0.51542,10503.58,5586.02,0.2,0.333333,6.0,65171.61,21723.87,27.5279,120,0.056818,175.0776,33798.39,5.0685,0,683,Fair
APL03618,25,5.9,2,Master,Single,45274.2,3772.85,315.54,2760.77,30.51,3,24103.71,Home,24561.88,6709.58,3,1.0,1,0,3,0,0,0.060979,0.008087,0.532394,690.19,0.27317,17852.3,2236.53,0.5,0.0,2.5,49060.68,16353.56,63.251,75,0.655556,10.7205,42513.43,123.6595,1,710,Good
APL03619,73,0.8,2,Bachelor,Divorced,43096.87,3591.41,4.59,35085.32,717.32,4,28661.73,Home,13315.15,5747.16,13,1.1,1,0,1,0,0,0.814104,0.199732,0.665054,7017.06,0.431626,7567.99,442.09,0.5,0.0,1.5,43151.95,14383.98,8.537,949,0.014035,11.7384,8011.55,5.0067,0,671,Fair
APL03620,59,3.0,1,Master,Married,101909.9,8492.49,404.65,7540.71,261.62,2,50241.35,Education,17253.81,6420.47,5,6.9,2,1,0,0,0,0.073994,0.030806,0.492998,2513.57,0.372119,10833.34,1284.09,0.2,0.333333,4.0,106765.7,53382.85,34.5956,295,0.069767,79.5698,94369.19,32.4612,1,728,Good
APL03621,49,14.4,2,High School,Divorced,15845.84,1320.49,504.2,11870.78,277.26,5,24882.24,Business,21358.84,7758.54,2,4.5,1,1,1,0,0,0.749142,0.209968,1.57027,1978.46,0.363247,13600.3,3879.27,0.25,0.5,3.5,21896.24,7298.75,139.2584,98,0.436364,43.5183,3975.06,4.7626,0,670,Fair
APL03622,37,5.5,0,Bachelor,Single,82165.39,6847.12,559.08,51189.88,1355.47,3,23278.03,Home,11802.02,3231.12,5,1.2,5,0,2,0,2,0.62301,0.197962,0.283307,12797.47,0.273777,8570.9,646.22,0.166667,0.0,9.0,88874.35,88874.35,62.2408,185,0.261905,13.5798,30975.51,5.0515,0,671,Fair
APL03623,39,7.5,0,Bachelor,Widowed,17544.47,1462.04,16.73,22928.22,736.48,2,8865.01,Home,14547.17,5103.57,14,15.1,2,1,1,0,0,1.306863,0.503735,0.505288,7642.74,0.350829,9443.6,364.54,0.2,0.333333,4.5,17745.23,17745.23,73.2941,546,0.326087,147.5655,-5383.75,1.9852,0,658,Fair
APL03624,39,6.7,1,Bachelor,Married,20658.19,1721.52,410.81,14706.82,445.62,6,43038.55,Education,15996.62,1222.45,8,4.7,1,3,4,0,0,0.711912,0.258853,2.083365,2100.97,0.076419,14774.17,152.81,0.125,1.5,9.0,25587.91,12793.96,66.5706,312,0.291304,46.6988,5951.37,3.8632,0,634,Poor
APL03625,67,1.9,0,High School,Divorced,40092.85,3341.07,183.34,31019.03,603.86,3,40410.18,Education,18897.22,2506.75,11,15.0,0,0,2,0,0,0.77368,0.180739,1.007915,7754.76,0.132652,16390.47,227.89,1.0,0.0,1.0,42292.93,42292.93,20.1381,737,0.037255,158.9847,9073.82,5.5329,1,707,Good
APL03626,61,7.0,0,Bachelor,Married,57405.62,4783.8,1353.2,7940.62,187.31,2,15140.16,Car,18729.79,2944.09,11,15.9,3,0,3,0,1,0.138325,0.039155,0.26374,2646.87,0.157188,15785.7,267.64,0.25,0.0,6.0,73644.02,73644.02,76.7054,671,0.155556,174.2308,49465.0,25.5395,1,711,Good
APL03627,69,7.8,3,High School,Single,41415.98,3451.33,378.22,27301.57,667.71,3,4698.31,Education,9695.59,4768.21,13,18.0,0,1,1,0,1,0.659204,0.193465,0.113442,6825.39,0.491792,4927.38,366.79,0.333333,1.0,4.0,45954.62,11488.66,82.9253,897,0.14717,191.366,14114.41,5.1689,0,681,Fair
APL03628,62,4.4,3,High School,Married,37614.06,3134.5,541.98,12038.42,376.81,6,52040.7,Medical,4463.35,2185.04,3,1.6,2,1,5,0,0,0.320051,0.120214,1.383544,1719.77,0.489552,2278.31,728.35,0.2,0.333333,6.5,44117.82,11029.46,46.3547,186,0.095652,16.8563,25575.64,8.3185,0,665,Fair
APL03629,25,2.5,0,Master,Divorced,24112.67,2009.39,353.17,17521.21,556.99,7,12980.91,Personal,500.0,121.6,5,23.9,1,0,1,0,0,0.726639,0.277194,0.538344,2190.15,0.2432,378.4,24.32,0.5,0.0,1.5,28350.71,28350.71,25.2263,125,0.277778,241.1638,6591.46,3.6076,1,706,Good
APL03630,41,12.5,0,Bachelor,Divorced,95468.53,7955.71,596.15,1995.47,64.7,1,10990.48,Car,13181.45,2951.54,13,14.3,1,0,4,0,0,0.020902,0.008133,0.115121,997.74,0.223916,10229.91,227.04,0.5,0.0,3.0,102622.33,102622.33,143.332,533,0.5,163.9718,93473.06,122.9631,1,745,Good
APL03631,21,3.5,1,Bachelor,Single,34855.61,2904.63,46.68,35206.67,632.1,7,23414.02,Education,20182.21,2799.03,12,6.4,1,1,2,0,0,1.010072,0.217618,0.671743,4400.83,0.138688,17383.18,233.25,0.25,0.5,4.0,35415.77,17707.89,36.6065,252,0.7,66.9376,-351.06,4.5952,0,677,Fair
APL03632,66,18.3,0,High School,Married,25261.67,2105.14,756.25,15054.41,457.73,3,43995.52,Car,2315.76,422.28,8,23.6,1,0,0,1,0,0.595939,0.217434,1.741592,3763.6,0.182351,1893.48,52.78,0.5,0.0,4.0,34336.67,34336.67,185.5086,528,0.366,239.2352,10207.26,4.5991,0,683,Fair
APL03633,25,4.9,0,Bachelor,Single,38176.43,3181.37,1661.94,19868.92,623.36,0,7641.83,Medical,24066.5,11159.77,10,15.6,3,0,0,0,0,0.52045,0.195941,0.200171,19868.92,0.463706,12906.73,1115.98,0.25,0.0,3.0,58119.71,58119.71,51.695,250,0.544444,164.58,18307.51,5.1036,1,710,Good
APL03634,57,1.2,1,Bachelor,Single,55378.64,4614.89,115.48,85337.01,1231.66,2,10342.8,Medical,1144.24,315.45,14,7.5,0,4,3,1,1,1.540973,0.266888,0.186765,28445.67,0.275685,828.79,22.53,0.111111,4.0,14.0,56764.4,28382.2,13.1064,798,0.029268,81.9148,-29958.37,3.7469,0,584,Very Poor
APL03635,43,0.2,1,Bachelor,Married,68543.5,5711.96,576.76,64103.95,1229.69,5,17632.46,Car,17299.33,8535.76,13,3.2,0,1,1,0,0,0.93523,0.215283,0.257245,10683.99,0.493416,8763.57,656.6,0.333333,1.0,2.5,75464.62,37732.31,2.227,559,0.007407,35.6328,4439.55,4.645,0,688,Fair
APL03636,66,9.4,0,High School,Single,35771.78,2980.98,29.85,18108.22,678.36,6,7270.92,Personal,26815.99,16635.16,6,14.6,0,3,3,1,0,0.506215,0.227563,0.203259,2586.89,0.620345,10180.83,2772.53,0.142857,3.0,10.5,36129.98,36129.98,98.5585,396,0.188,153.0802,17663.56,4.3944,0,637,Poor
APL03637,29,4.2,1,Master,Single,54404.02,4533.67,23.84,6759.07,107.65,4,20336.97,Car,18012.55,2590.89,12,14.5,1,1,1,0,1,0.124238,0.023745,0.373814,1351.81,0.143838,15421.66,215.91,0.25,0.5,5.0,54690.1,27345.05,45.7977,348,0.323077,158.1111,47644.95,42.1149,1,710,Good
APL03638,67,4.8,2,Bachelor,Single,33550.82,2795.9,76.43,102223.64,1304.37,3,10313.06,Car,20369.41,12031.91,7,18.2,1,1,0,0,0,3.04683,0.46653,0.307386,25555.91,0.590685,8337.5,1718.84,0.25,0.5,3.0,34467.98,11489.33,50.0201,469,0.094118,189.6594,-68672.82,2.1435,0,589,Very Poor
APL03639,63,1.5,2,Bachelor,Married,67072.35,5589.36,1033.4,4732.12,179.11,7,39115.4,Personal,12588.86,1500.85,2,12.4,1,1,2,0,0,0.070552,0.032045,0.583182,591.52,0.11922,11088.01,750.42,0.25,0.5,4.0,79473.15,26491.05,16.6703,126,0.031915,137.8079,62340.23,31.2063,1,725,Good
APL03640,43,3.6,1,Bachelor,Married,21732.22,1811.02,740.33,6548.19,206.57,7,33380.03,Medical,2642.29,786.97,9,3.7,0,1,0,0,0,0.301313,0.114063,1.53597,818.52,0.297836,1855.32,87.44,0.333333,1.0,2.0,30616.18,15308.09,35.9518,387,0.133333,36.9504,15184.03,8.7671,0,694,Fair
APL03641,73,4.3,2,Master,Married,16668.78,1389.06,111.72,26834.15,419.7,2,21208.18,Business,16258.9,4988.28,10,24.7,1,1,2,0,0,1.609845,0.302147,1.272329,8944.72,0.306803,11270.62,498.83,0.25,0.5,4.0,18009.42,6003.14,41.8018,730,0.075439,240.1174,-10165.37,3.3096,0,651,Fair
APL03642,63,8.7,1,High School,Married,70673.58,5889.46,233.72,121069.56,3194.71,0,18944.57,Car,5337.33,645.66,7,21.9,0,0,2,0,0,1.713081,0.542445,0.268057,121069.56,0.120971,4691.67,92.24,1.0,0.0,1.0,73478.22,36739.11,97.1428,441,0.185106,244.5319,-50395.98,1.8435,0,692,Fair
APL03643,71,4.0,0,Master,Single,104570.21,8714.18,54.69,16986.77,412.57,2,29856.58,Medical,21665.89,1979.82,14,12.7,1,2,3,0,0,0.162444,0.047345,0.285517,5662.26,0.09138,19686.07,141.42,0.166667,1.0,6.5,105226.49,105226.49,46.2305,994,0.072727,146.7818,87583.44,21.1217,1,729,Good
APL03644,40,6.2,2,High School,Widowed,50776.01,4231.33,81.58,7093.51,201.1,1,44732.56,Home,24083.13,7719.37,7,17.2,2,0,1,0,0,0.139702,0.047526,0.880978,3546.76,0.32053,16363.76,1102.77,0.333333,0.0,2.5,51754.97,17251.66,67.1782,280,0.258333,186.3654,43682.5,21.0409,1,725,Good
